match_date,home_team_name,away_team_name,home_team_score,away_team_score,year,home_rank,home_score,away_rank,away_score,home_n_participation,away_n_participation,home_winner,draw,away_winner,rank_diff,team_score_diff,score_diff,best_rank_winner
2018-06-16,Croatia,Nigeria,2,0,2018,10.0,1925.0,42.0,1713.0,4,5,1,0,0,-32.0,2,212.0,1
2018-06-17,Costa Rica,Serbia,0,1,2018,40.0,1724.0,20.0,1808.0,4,1,0,0,1,20.0,-1,-84.0,0
2018-06-17,Germany,Mexico,0,1,2018,9.0,1938.0,22.0,1787.0,8,15,0,0,1,-13.0,-1,151.0,0
2018-06-17,Brazil,Switzerland,1,1,2018,1.0,2136.0,12.0,1922.0,20,10,0,1,0,-11.0,0,214.0,0
2018-06-18,Sweden,South Korea,1,0,2018,17.0,1851.0,23.0,1778.0,11,9,1,0,0,-6.0,1,73.0,1
2018-06-18,Belgium,Panama,3,0,2018,3.0,2035.0,65.0,1568.0,12,0,1,0,0,-62.0,3,467.0,1
2018-06-18,Tunisia,England,1,2,2018,48.0,1650.0,7.0,1960.0,4,14,0,0,1,41.0,-1,-310.0,0
2018-06-19,Colombia,Japan,1,2,2018,6.0,1961.0,36.0,1731.0,5,5,0,0,1,-30.0,-1,230.0,0
2018-06-19,Poland,Senegal,1,2,2018,32.0,1752.0,28.0,1758.0,7,1,0,0,1,4.0,-1,-6.0,0
2018-06-19,Russia,Egypt,3,1,2018,30.0,1753.0,53.0,1617.0,3,2,1,0,0,-23.0,2,136.0,1
2018-06-20,Portugal,Morocco,1,0,2018,8.0,1959.0,37.0,1730.0,6,4,1,0,0,-29.0,1,229.0,1
2018-06-20,Uruguay,Saudi Arabia,1,0,2018,11.0,1923.0,62.0,1580.0,12,4,1,0,0,-51.0,1,343.0,1
2018-06-20,Iran,Spain,0,1,2018,19.0,1823.0,4.0,2011.0,4,14,0,0,1,15.0,-1,-188.0,0
2018-06-21,Denmark,Australia,1,1,2018,14.0,1898.0,35.0,1735.0,4,4,0,1,0,-21.0,0,163.0,0
2018-06-21,France,Peru,1,0,2018,2.0,2094.0,16.0,1855.0,14,4,1,0,0,-14.0,1,239.0,1
2018-06-21,Argentina,Croatia,0,3,2018,13.0,1915.0,10.0,1925.0,16,4,0,0,1,3.0,-3,-10.0,0
2018-06-22,Brazil,Costa Rica,2,0,2018,1.0,2136.0,40.0,1724.0,20,4,1,0,0,-39.0,2,412.0,1
2018-06-22,Nigeria,Iceland,2,0,2018,42.0,1713.0,46.0,1669.0,5,0,1,0,0,-4.0,2,44.0,1
2018-06-22,Serbia,Switzerland,1,2,2018,20.0,1808.0,12.0,1922.0,1,10,0,0,1,8.0,-1,-114.0,0
2018-06-23,Belgium,Tunisia,5,2,2018,3.0,2035.0,48.0,1650.0,12,4,1,0,0,-45.0,3,385.0,1
2018-06-23,South Korea,Mexico,1,2,2018,23.0,1778.0,22.0,1787.0,9,15,0,0,1,1.0,-1,-9.0,0
2018-06-23,Germany,Sweden,2,1,2018,9.0,1938.0,17.0,1851.0,8,11,1,0,0,-8.0,1,87.0,1
2018-06-24,England,Panama,6,1,2018,7.0,1960.0,65.0,1568.0,14,0,1,0,0,-58.0,5,392.0,1
2018-06-24,Japan,Senegal,2,2,2018,36.0,1731.0,28.0,1758.0,5,1,0,1,0,8.0,0,-27.0,0
2018-06-24,Poland,Colombia,0,3,2018,32.0,1752.0,6.0,1961.0,7,5,0,0,1,26.0,-3,-209.0,0
2018-06-25,Saudi Arabia,Egypt,2,1,2018,62.0,1580.0,53.0,1617.0,4,2,1,0,0,9.0,1,-37.0,0
2018-06-25,Uruguay,Russia,3,0,2018,11.0,1923.0,30.0,1753.0,12,3,1,0,0,-19.0,3,170.0,1
2018-06-25,Spain,Morocco,2,2,2018,4.0,2011.0,37.0,1730.0,14,4,0,1,0,-33.0,0,281.0,0
2018-06-25,Iran,Portugal,1,1,2018,19.0,1823.0,8.0,1959.0,4,6,0,1,0,11.0,0,-136.0,0
2018-06-26,Australia,Peru,0,2,2018,35.0,1735.0,16.0,1855.0,4,4,0,0,1,19.0,-2,-120.0,0
2018-06-26,Denmark,France,0,0,2018,14.0,1898.0,2.0,2094.0,4,14,0,1,0,12.0,0,-196.0,0
2018-06-26,Iceland,Croatia,1,2,2018,46.0,1669.0,10.0,1925.0,0,4,0,0,1,36.0,-1,-256.0,0
2018-06-26,Nigeria,Argentina,1,2,2018,42.0,1713.0,13.0,1915.0,5,16,0,0,1,29.0,-1,-202.0,0
2018-06-27,South Korea,Germany,2,0,2018,23.0,1778.0,9.0,1938.0,9,8,1,0,0,14.0,2,-160.0,0
2018-06-27,Mexico,Sweden,0,3,2018,22.0,1787.0,17.0,1851.0,15,11,0,0,1,5.0,-3,-64.0,0
2018-06-27,Serbia,Brazil,0,2,2018,20.0,1808.0,1.0,2136.0,1,20,0,0,1,19.0,-2,-328.0,0
2018-06-27,Switzerland,Costa Rica,2,2,2018,12.0,1922.0,40.0,1724.0,10,4,0,1,0,-28.0,0,198.0,0
2018-06-28,Japan,Poland,0,1,2018,36.0,1731.0,32.0,1752.0,5,7,0,0,1,4.0,-1,-21.0,0
2018-06-28,Senegal,Colombia,0,1,2018,28.0,1758.0,6.0,1961.0,1,5,0,0,1,22.0,-1,-203.0,0
2018-06-28,England,Belgium,0,1,2018,7.0,1960.0,3.0,2035.0,14,12,0,0,1,4.0,-1,-75.0,0
2018-06-28,Panama,Tunisia,1,2,2018,65.0,1568.0,48.0,1650.0,0,4,0,0,1,17.0,-1,-82.0,0
2018-06-30,France,Argentina,4,3,2018,2.0,2094.0,13.0,1915.0,14,16,1,0,0,-11.0,1,179.0,1
2018-06-30,Uruguay,Portugal,2,1,2018,11.0,1923.0,8.0,1959.0,12,6,1,0,0,3.0,1,-36.0,0
2018-07-01,Spain,Russia,1,1,2018,4.0,2011.0,30.0,1753.0,14,3,0,1,0,-26.0,0,258.0,0
2018-07-01,Croatia,Denmark,1,1,2018,10.0,1925.0,14.0,1898.0,4,4,0,1,0,-4.0,0,27.0,0
2018-07-02,Brazil,Mexico,2,0,2018,1.0,2136.0,22.0,1787.0,20,15,1,0,0,-21.0,2,349.0,1
2018-07-02,Belgium,Japan,3,2,2018,3.0,2035.0,36.0,1731.0,12,5,1,0,0,-33.0,1,304.0,1
2018-07-03,Sweden,Switzerland,1,0,2018,17.0,1851.0,12.0,1922.0,11,10,1,0,0,5.0,1,-71.0,0
2018-07-03,Colombia,England,1,1,2018,6.0,1961.0,7.0,1960.0,5,14,0,1,0,-1.0,0,1.0,0
2018-07-06,Uruguay,France,0,2,2018,11.0,1923.0,2.0,2094.0,12,14,0,0,1,9.0,-2,-171.0,0
2018-07-06,Brazil,Belgium,1,2,2018,1.0,2136.0,3.0,2035.0,20,12,0,0,1,-2.0,-1,101.0,0
2018-07-07,Sweden,England,0,2,2018,17.0,1851.0,7.0,1960.0,11,14,0,0,1,10.0,-2,-109.0,0
2018-07-07,Russia,Croatia,2,2,2018,30.0,1753.0,10.0,1925.0,3,4,0,1,0,20.0,0,-172.0,0
2018-07-10,France,Belgium,1,0,2018,2.0,2094.0,3.0,2035.0,14,12,1,0,0,-1.0,1,59.0,1
2018-07-11,Croatia,England,2,1,2018,10.0,1925.0,7.0,1960.0,4,14,1,0,0,3.0,1,-35.0,0
2018-07-14,Belgium,England,2,0,2018,3.0,2035.0,7.0,1960.0,12,14,1,0,0,-4.0,2,75.0,1
2018-07-15,France,Croatia,4,2,2018,2.0,2094.0,10.0,1925.0,14,4,1,0,0,-8.0,2,169.0,1
